dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,55.5555555556,0.01,0.018,0,0,10,69.8918591534,36.3442629472,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,1,0,9,90.4423947344,33.6008636511,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,2,0,8,77.627321912,59.8347262868,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,3,0,6,89.2309794994,92.4211430258,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,4,0,7,94.0799175486,70.8344981095,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,5,0,6,113.447404019,100.24565523,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,6,0,13,62.9944698801,18.2449863856,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,7,0,9,62.5745221885,56.759676408,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,8,0,11,66.3289770857,39.4144432759,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,9,0,7,91.7682654582,108.364683165,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,0,1,7,117.653345419,47.3933626017,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,1,1,8,88.299679461,44.685302906,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,2,1,9,81.6260752184,51.5097072251,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,3,1,7,92.5236361378,63.4344032035,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,4,1,8,94.7832551942,39.656038886,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,5,1,6,153.906090055,54.4342536143,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,6,1,10,93.1676170505,51.1681214802,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,7,1,7,123.61061555,43.2569097115,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,8,1,9,71.5672708759,67.4083235736,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,9,1,6,80.4722116835,99.2684486818,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,0,2,7,88.6248651727,69.4950430678,738.803430981,439.392931948
10,10,100.0,55.5555555556,0.01,0.018,1,2,7,120.635662996,56.4920342663,738.803430981,439.392931948
