dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,83.3333333333,0.01,0.012,0,0,6,116.969159677,116.349648117,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,1,0,8,87.5489539693,78.1578552909,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,2,0,7,107.45087531,46.7308162575,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,3,0,3,182.515688826,200.615741422,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,4,0,7,82.6168032996,66.8559251333,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,5,0,4,178.229320433,139.397660282,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,6,0,6,142.916103628,61.4110633592,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,7,0,9,113.363418432,58.2128395999,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,8,0,8,54.0007838141,83.306436928,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,9,0,6,74.0630634232,104.841810779,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,0,1,6,96.85810274,80.1078000178,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,1,1,6,119.07307201,74.3202207219,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,2,1,6,124.55441556,51.486592115,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,3,1,6,82.7165709939,110.199239023,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,4,1,9,105.903570366,42.2634474044,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,5,1,7,80.2759752124,73.2560236604,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,6,1,8,88.4091427119,88.0397668634,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,7,1,5,127.024556397,81.683814441,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,8,1,9,95.2760125866,58.6994361746,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,9,1,7,59.9961266634,90.4429908914,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,0,2,9,90.197860693,61.0953828276,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,1,2,8,75.9844940426,62.0132316789,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,2,2,9,83.2643029215,51.4409998606,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,3,2,7,88.112610307,63.3166109089,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,4,2,3,124.938112884,281.499414524,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,5,2,6,98.3521763902,92.5759557032,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,6,2,5,115.650757642,112.09740896,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,7,2,8,64.4207596715,101.222526249,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,8,2,5,120.877394128,88.4925283723,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,9,2,5,136.487992997,76.1522633884,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,0,3,5,116.720234417,134.988061573,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,1,3,8,90.3983733561,66.0937628486,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,2,3,6,145.36267374,45.1133632113,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,3,3,4,165.808752643,107.296280895,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,4,3,6,93.338146924,106.703559744,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,5,3,8,79.3222841054,88.9964441359,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,6,3,4,204.847965393,70.3994056286,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,7,3,7,101.692472974,78.9773172452,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,8,3,4,287.161346116,49.8523322446,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,9,3,10,73.4457923524,46.5231557569,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,0,4,9,87.8036473376,70.1302820117,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,1,4,4,189.512935645,118.491181625,665.489522499,517.093208109
10,10,100.0,83.3333333333,0.01,0.012,2,4,7,110.983060577,65.058032521,665.489522499,517.093208109
