dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,50.0,0.01,0.02,0,0,7,74.2917234775,84.4030352123,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,1,0,14,38.8798805356,38.2204049034,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,2,0,6,157.251769285,43.6158838359,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,3,0,8,129.919371726,26.5539513266,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,4,0,7,90.1576878781,81.8638913321,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,5,0,9,85.6435415409,38.8842933501,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,6,0,7,88.8817719061,89.3937432333,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,7,0,5,134.298515962,76.3773616571,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,8,0,9,90.0998759092,49.0608546443,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,9,0,8,84.7155306328,46.5127107307,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,0,1,7,105.738788277,59.723116073,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,1,1,10,80.4575623195,32.4563529549,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,2,1,7,96.8805217506,53.684059201,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,3,1,7,81.8308123706,68.2983363101,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,4,1,10,69.2909362714,43.538192765,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,5,1,7,110.147361495,62.8661733143,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,6,1,10,64.1886262757,62.4338080695,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,7,1,10,81.739606557,28.4004253141,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,8,1,5,97.7751517959,189.132252664,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,9,1,9,72.8633469929,52.721091471,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,0,2,12,77.307381545,45.5110783479,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,1,2,5,156.226009208,124.474241573,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,2,2,8,117.396651768,16.0140809618,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,3,2,10,66.4078819174,44.6321991687,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,4,2,7,131.370272697,37.035900187,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,5,2,6,125.814508966,57.9598156408,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,6,2,7,64.5528817056,98.4039893446,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,7,2,7,92.9063436403,62.6215675146,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,8,2,7,112.259860731,60.7357698523,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,9,2,11,75.5119466966,25.300755475,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,0,3,8,78.9236642382,53.980922509,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,1,3,6,137.820971403,39.9319152713,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,2,3,6,182.148116671,45.7484920219,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,3,3,6,170.885655271,40.7570256257,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,4,3,7,133.901537487,43.6200097254,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,5,3,9,81.0470691902,40.4231224795,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,6,3,10,75.5672893101,39.6830596571,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,7,3,6,136.883504813,79.9917904879,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,8,3,5,212.077698085,27.3238772006,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,9,3,8,118.818796398,25.9847655314,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,0,4,8,98.2268945079,35.265583265,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,1,4,5,168.673705529,47.8218702148,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,2,4,6,133.434666793,55.91976669,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,3,4,7,114.975635099,47.5392281775,755.760618342,403.284362938
10,10,100.0,50.0,0.01,0.02,4,4,9,76.6777271142,53.8959776667,755.760618342,403.284362938
