dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,83.3333333333,0.01,0.012,0,0,4,169.888643686,116.220699647,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,1,0,6,62.1269059326,150.957432791,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,2,0,7,81.54155596,70.1263839071,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,3,0,10,91.7088147206,27.1794388649,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,4,0,8,63.976360112,68.9573799904,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,5,0,9,76.9238859968,60.1935681522,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,6,0,5,143.048374602,114.354806128,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,7,0,10,56.6367738299,52.9897165258,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,8,0,10,68.4223099285,61.6365439619,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,9,0,6,116.320245437,81.1062721924,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,0,1,6,126.307198586,57.2819379172,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,1,1,7,93.5671545846,66.9028604561,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,2,1,7,119.025287555,57.3687967196,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,3,1,9,45.0897048735,75.8663263859,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,4,1,4,99.1502560399,200.525924697,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,5,1,4,256.416327552,40.60015906,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,6,1,6,134.930525337,71.064451876,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,7,1,7,115.491492855,66.4114389113,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,8,1,4,55.4785711839,211.662474767,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,9,1,7,82.9126174736,72.942879833,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,0,2,5,116.364419201,99.8705434854,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,1,2,7,80.1133028686,70.4417468451,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,2,2,7,82.8113581837,87.1400125843,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,3,2,6,144.929189261,46.3063349267,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,4,2,4,129.933450224,140.63806493,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,5,2,5,240.691595832,38.6042508521,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,6,2,5,117.948876243,158.516370337,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,7,2,7,83.4024691337,99.7233787454,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,8,2,4,173.438080573,98.3480172891,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,9,2,5,64.6991758891,175.153599383,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,0,3,7,94.4318438884,71.0600960106,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,1,3,4,182.12527466,111.408172462,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,2,3,5,98.848483612,125.024673007,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,3,3,7,144.021052584,35.7937886199,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,4,3,8,71.4587685867,61.282495386,626.965712081,549.647688586
10,10,100.0,83.3333333333,0.01,0.012,5,3,8,69.0346358255,64.9069479469,626.965712081,549.647688586
