dim_col,dim_row,round,drone_speed,sec_Buf,sec_Dur,lam_Buf,lam_Dur,random,col,row,time,event_id,mssd_evnts
10,10,200,10,100.0,31.25,0.01,0.032,0,0,0,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,1,0,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,0,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,3,0,0,0,6,
10,10,200,10,100.0,31.25,0.01,0.032,0,4,0,0,0,5,
10,10,200,10,100.0,31.25,0.01,0.032,0,5,0,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,6,0,1531271455.12,6,6
10,10,200,10,100.0,31.25,0.01,0.032,0,7,0,0,0,4,
10,10,200,10,100.0,31.25,0.01,0.032,0,8,0,1531271551.57,8,7
10,10,200,10,100.0,31.25,0.01,0.032,0,9,0,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,0,1,1531270732.84,2,15
10,10,200,10,100.0,31.25,0.01,0.032,0,1,1,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,1,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,3,1,1531271280.99,5,5
10,10,200,10,100.0,31.25,0.01,0.032,0,4,1,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,5,1,1531271373.51,9,10
10,10,200,10,100.0,31.25,0.01,0.032,0,6,1,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,7,1,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,8,1,0,0,5,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,1,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,0,2,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,1,2,1531270744.62,1,7
10,10,200,10,100.0,31.25,0.01,0.032,0,2,2,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,3,2,0,0,6,
10,10,200,10,100.0,31.25,0.01,0.032,0,4,2,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,5,2,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,6,2,0,0,5,
10,10,200,10,100.0,31.25,0.01,0.032,0,7,2,0,0,12,
10,10,200,10,100.0,31.25,0.01,0.032,0,8,2,1531271542.5,6,6
10,10,200,10,100.0,31.25,0.01,0.032,0,9,2,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,0,3,1531270829.28,2,5
10,10,200,10,100.0,31.25,0.01,0.032,0,1,3,0,0,4,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,3,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,3,3,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,4,3,1531271348.94,4,5
10,10,200,10,100.0,31.25,0.01,0.032,0,5,3,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,6,3,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,7,3,1531270796.15,1,5
10,10,200,10,100.0,31.25,0.01,0.032,0,8,3,0,0,3,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,3,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,0,4,1531270835.31,4,8
0,4,1531271155.85,6,8
10,10,200,10,100.0,31.25,0.01,0.032,0,1,4,1531271200.34,3,7
10,10,200,10,100.0,31.25,0.01,0.032,0,2,4,1531271251.68,6,9
10,10,200,10,100.0,31.25,0.01,0.032,0,3,4,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,4,4,0,0,11,
10,10,200,10,100.0,31.25,0.01,0.032,0,5,4,1531270859.37,2,8
10,10,200,10,100.0,31.25,0.01,0.032,0,6,4,0,0,12,
10,10,200,10,100.0,31.25,0.01,0.032,0,7,4,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,8,4,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,4,1531271579.75,8,6
9,4,1531270878.31,2,6
10,10,200,10,100.0,31.25,0.01,0.032,0,0,5,0,0,4,
10,10,200,10,100.0,31.25,0.01,0.032,0,1,5,0,0,12,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,5,1531271247.35,4,5
10,10,200,10,100.0,31.25,0.01,0.032,0,3,5,1531271298.51,6,6
10,10,200,10,100.0,31.25,0.01,0.032,0,4,5,0,0,11,
10,10,200,10,100.0,31.25,0.01,0.032,0,5,5,0,0,12,
10,10,200,10,100.0,31.25,0.01,0.032,0,6,5,1531270899.45,3,8
10,10,200,10,100.0,31.25,0.01,0.032,0,7,5,1531270894.62,2,8
10,10,200,10,100.0,31.25,0.01,0.032,0,8,5,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,5,1531271584.48,7,6
10,10,200,10,100.0,31.25,0.01,0.032,0,0,6,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,1,6,0,0,6,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,6,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,3,6,1531271302.84,3,3
10,10,200,10,100.0,31.25,0.01,0.032,0,4,6,1531271336.26,6,8
10,10,200,10,100.0,31.25,0.01,0.032,0,5,6,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,6,6,0,0,6,
10,10,200,10,100.0,31.25,0.01,0.032,0,7,6,0,0,6,
10,10,200,10,100.0,31.25,0.01,0.032,0,8,6,1531270973.62,3,7
10,10,200,10,100.0,31.25,0.01,0.032,0,9,6,1531271589.31,9,9
10,10,200,10,100.0,31.25,0.01,0.032,0,0,7,1531271029.91,4,8
10,10,200,10,100.0,31.25,0.01,0.032,0,1,7,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,7,1531271238.91,5,7
10,10,200,10,100.0,31.25,0.01,0.032,0,3,7,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,4,7,0,0,5,
10,10,200,10,100.0,31.25,0.01,0.032,0,5,7,1531271005.34,3,7
10,10,200,10,100.0,31.25,0.01,0.032,0,6,7,1531271000.51,3,5
6,7,1531271424.84,6,5
10,10,200,10,100.0,31.25,0.01,0.032,0,7,7,1531271494.17,7,9
10,10,200,10,100.0,31.25,0.01,0.032,0,8,7,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,7,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,0,8,1531271036.05,4,8
10,10,200,10,100.0,31.25,0.01,0.032,0,1,8,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,8,1531271046.35,2,5
10,10,200,10,100.0,31.25,0.01,0.032,0,3,8,1531271051.18,2,5
10,10,200,10,100.0,31.25,0.01,0.032,0,4,8,1531271056.21,3,6
10,10,200,10,100.0,31.25,0.01,0.032,0,5,8,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,6,8,1531271420.32,8,9
10,10,200,10,100.0,31.25,0.01,0.032,0,7,8,1531271498.81,9,9
7,8,1531271070.4,5,9
10,10,200,10,100.0,31.25,0.01,0.032,0,8,8,0,0,7,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,8,0,0,10,
10,10,200,10,100.0,31.25,0.01,0.032,0,0,9,1531271131.61,2,2
10,10,200,10,100.0,31.25,0.01,0.032,0,1,9,0,0,11,
10,10,200,10,100.0,31.25,0.01,0.032,0,2,9,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,3,9,1531271315.81,2,4
10,10,200,10,100.0,31.25,0.01,0.032,0,4,9,1531271111.97,4,8
4,9,1531271322.05,6,8
10,10,200,10,100.0,31.25,0.01,0.032,0,5,9,1531271408.74,2,5
10,10,200,10,100.0,31.25,0.01,0.032,0,6,9,0,0,8,
10,10,200,10,100.0,31.25,0.01,0.032,0,7,9,1531271503.33,5,5
10,10,200,10,100.0,31.25,0.01,0.032,0,8,9,0,0,9,
10,10,200,10,100.0,31.25,0.01,0.032,0,9,9,1531271603.7,7,7
