dim_col,dim_row,round,drone_speed,sec_Buf,sec_Dur,lam_Buf,lam_Dur,random,col,row,time,event_id,mssd_evnts
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,3,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,3,0,0,11,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,3,0,0,13,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,3,1531301466.12,3,8
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,3,1531301382.75,2,6
4,3,1531301395.47,2,6
4,3,1531301408.48,2,6
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,3,1531301352.96,2,5
5,3,1531301387.11,2,5
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,3,1531301528.3,3,5
6,3,1531301542.52,4,5
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,3,1531301986.66,10,10
7,3,1531301647.49,6,10
7,3,1531301669.66,6,10
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,3,1531301652.53,9,10
8,3,1531301664.82,9,10
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,3,0,0,4,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,4,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,4,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,4,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,4,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,4,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,4,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,4,0,0,12,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,4,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,4,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,4,1531301732.0,6,7
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,5,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,5,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,5,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,5,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,5,1531301310.93,3,11
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,5,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,5,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,5,1531302011.38,9,8
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,5,0,0,11,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,5,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,6,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,6,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,6,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,6,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,6,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,6,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,6,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,6,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,6,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,6,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,7,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,7,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,7,0,0,12,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,7,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,7,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,7,0,0,4,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,7,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,7,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,7,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,7,0,0,7,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,8,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,8,0,0,11,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,8,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,8,0,0,11,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,8,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,8,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,8,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,8,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,8,0,0,10,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,8,0,0,13,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,0,9,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,1,9,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,2,9,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,3,9,0,0,13,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,4,9,0,0,5,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,5,9,0,0,8,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,6,9,0,0,4,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,7,9,0,0,9,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,8,9,0,0,6,
10,10,974.592770203,10,100.0,35.7142857143,0.01,0.028,0,9,9,0,0,8,
