dim_col,dim_row,round,drone_speed,sec_Buf,sec_Dur,lam_Buf,lam_Dur,random,col,row,time,event_id,mssd_evnts
10,10,200,10,100.0,50.0,0.01,0.02,0,0,0,1531247138.07,5,8
10,10,200,10,100.0,50.0,0.01,0.02,0,1,0,0,0,6,
10,10,200,10,100.0,50.0,0.01,0.02,0,2,0,1531247234.11,7,9
10,10,200,10,100.0,50.0,0.01,0.02,0,3,0,1531247240.34,8,7
3,0,1531246621.02,1,7
10,10,200,10,100.0,50.0,0.01,0.02,0,4,0,0,0,6,
10,10,200,10,100.0,50.0,0.01,0.02,0,5,0,0,0,7,
10,10,200,10,100.0,50.0,0.01,0.02,0,6,0,0,0,6,
10,10,200,10,100.0,50.0,0.01,0.02,0,7,0,1531247425.75,7,7
10,10,200,10,100.0,50.0,0.01,0.02,0,8,0,1531246643.38,1,5
10,10,200,10,100.0,50.0,0.01,0.02,0,9,0,1531247522.52,8,8
10,10,200,10,100.0,50.0,0.01,0.02,0,0,1,0,0,5,
10,10,200,10,100.0,50.0,0.01,0.02,0,1,1,0,0,1,
10,10,200,10,100.0,50.0,0.01,0.02,0,2,1,0,0,6,
10,10,200,10,100.0,50.0,0.01,0.02,0,3,1,0,0,5,
10,10,200,10,100.0,50.0,0.01,0.02,0,4,1,1531247322.28,5,8
10,10,200,10,100.0,50.0,0.01,0.02,0,5,1,0,0,7,
10,10,200,10,100.0,50.0,0.01,0.02,0,6,1,1531247415.19,9,8
10,10,200,10,100.0,50.0,0.01,0.02,0,7,1,1531247431.8,9,9
10,10,200,10,100.0,50.0,0.01,0.02,0,8,1,1531246659.78,1,9
10,10,200,10,100.0,50.0,0.01,0.02,0,9,1,0,0,8,
10,10,200,10,100.0,50.0,0.01,0.02,0,0,2,0,0,8,
10,10,200,10,100.0,50.0,0.01,0.02,0,1,2,1531246709.4,1,8
1,2,1531247155.78,4,8
10,10,200,10,100.0,50.0,0.01,0.02,0,2,2,1531247225.45,5,6
10,10,200,10,100.0,50.0,0.01,0.02,0,3,2,0,0,7,
10,10,200,10,100.0,50.0,0.01,0.02,0,4,2,1531246722.38,2,6
4,2,1531247318.15,6,6
10,10,200,10,100.0,50.0,0.01,0.02,0,5,2,0,0,5,
10,10,200,10,100.0,50.0,0.01,0.02,0,6,2,1531246731.04,2,4
6,2,1531247410.86,5,4
10,10,200,10,100.0,50.0,0.01,0.02,0,7,2,1531246735.37,2,10
7,2,1531247436.33,10,10
10,10,200,10,100.0,50.0,0.01,0.02,0,8,2,1531246739.69,2,11
10,10,200,10,100.0,50.0,0.01,0.02,0,9,2,1531246744.72,1,5
10,10,200,10,100.0,50.0,0.01,0.02,0,0,3,1531246793.95,3,7
10,10,200,10,100.0,50.0,0.01,0.02,0,1,3,1531247160.61,3,4
10,10,200,10,100.0,50.0,0.01,0.02,0,2,3,1531247221.13,4,7
10,10,200,10,100.0,50.0,0.01,0.02,0,3,3,1531247254.74,4,5
10,10,200,10,100.0,50.0,0.01,0.02,0,4,3,1531246774.83,2,7
10,10,200,10,100.0,50.0,0.01,0.02,0,5,3,0,0,9,
10,10,200,10,100.0,50.0,0.01,0.02,0,6,3,1531247406.53,5,5
10,10,200,10,100.0,50.0,0.01,0.02,0,7,3,1531246760.62,1,4
10,10,200,10,100.0,50.0,0.01,0.02,0,8,3,1531247502.1,9,7
8,3,1531246756.0,2,7
10,10,200,10,100.0,50.0,0.01,0.02,0,9,3,0,0,7,
10,10,200,10,100.0,50.0,0.01,0.02,0,0,4,1531247120.25,4,6
10,10,200,10,100.0,50.0,0.01,0.02,0,1,4,1531246805.94,2,5
1,4,1531247165.23,3,5
