dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,50.0,0.01,0.02,0,0,13,41.3631235552,44.280640758,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,1,0,11,69.8938175839,35.5281476285,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,2,0,9,66.0678228177,55.4350379453,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,3,0,5,130.888155338,169.668534387,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,4,0,8,141.373637812,22.7936225245,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,5,0,7,79.3979431315,98.8717519942,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,6,0,8,75.7159533678,60.8488833568,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,7,0,7,149.815954019,50.1728967639,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,8,0,7,146.256108157,41.7633168063,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,9,0,13,63.9046790675,46.8660269373,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,0,1,7,128.029398097,24.1065805926,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,1,1,7,87.6691645136,65.3931253809,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,2,1,7,104.401271312,48.6811636013,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,3,1,11,101.441211206,26.5706767705,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,4,1,5,203.691630333,67.3729563054,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,5,1,7,119.024702763,40.6914685501,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,6,1,4,246.187899981,47.0665261744,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,7,1,9,79.9539888456,48.5282427437,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,8,1,9,100.874049078,38.875591806,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,9,1,4,213.451956431,109.285313942,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,0,2,8,85.6911400524,48.2747129391,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,1,2,7,115.763710389,43.0600518646,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,2,2,13,48.7802156989,34.3725985866,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,3,2,5,172.480406336,71.5159406773,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,4,2,10,60.1183034619,56.0445585037,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,5,2,10,79.3948997813,27.0026386974,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,6,2,10,72.896097712,45.4631648585,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,7,2,7,108.101051138,56.6320227872,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,8,2,9,92.3652387944,34.4772300111,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,9,2,9,81.5113227285,37.8109691504,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,0,3,10,38.1468310932,73.5801387336,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,1,3,8,104.399878629,33.951065661,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,2,3,8,84.10571542,52.3085783503,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,3,3,7,79.5817201197,70.9421781421,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,4,3,7,118.051038155,40.4463627879,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,5,3,9,63.9372086811,60.3438993725,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,6,3,10,94.3017176844,37.1027606683,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,7,3,10,93.3533269586,37.4603629718,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,8,3,5,192.611880654,42.80498337,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,9,3,8,100.647241857,34.1191312235,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,0,4,6,86.9865808417,90.5468396035,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,1,4,6,132.712797854,45.4008958504,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,2,4,7,85.8774754412,72.3302444934,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,3,4,5,164.988452852,81.4476064637,779.49423257,393.261758936
10,10,100.0,50.0,0.01,0.02,4,4,7,112.630537121,43.7145985988,779.49423257,393.261758936
