dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,45.4545454545,0.01,0.022,0,0,8,128.742219293,34.2228871104,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,1,0,12,54.0981962023,46.1510786256,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,2,0,11,69.4150653812,28.8068012483,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,3,0,6,107.141558053,69.346356583,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,4,0,8,71.4872654057,68.3854395374,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,5,0,7,118.743746437,42.73506828,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,6,0,10,67.7440706111,47.8099638957,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,7,0,9,105.023687562,16.3275138745,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,8,0,6,177.397001244,24.034914528,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,9,0,5,253.708755947,15.8057937645,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,0,1,8,126.520915826,28.3710640084,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,1,1,7,141.036491312,28.0127970201,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,2,1,8,105.97398465,25.5176042126,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,3,1,10,72.8613760471,37.2196896541,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,4,1,6,119.081030136,80.3067172856,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,5,1,6,132.725804309,65.6215059699,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,6,1,8,100.799243843,42.156322227,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,7,1,10,70.1679191558,35.7115195559,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,8,1,11,94.4243665921,42.0148040894,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,9,1,8,121.598041242,24.8473909652,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,0,2,7,106.269705001,51.454787809,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,1,2,9,77.170950943,59.0781694568,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,2,2,12,85.8787842216,26.6684420371,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,3,2,10,93.5291079375,31.8271666617,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,4,2,9,71.5803889276,49.6808505155,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,5,2,8,109.903022506,25.7581320609,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,6,2,8,106.598084659,53.9431360774,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,7,2,6,141.490583371,33.0335971104,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,8,2,8,77.3044376045,72.6194417642,826.162768204,335.457057307
10,10,100.0,45.4545454545,0.01,0.022,9,2,2,519.989281082,53.0765260977,826.162768204,335.457057307
