dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,55.5555555556,0.01,0.018,0,0,10,85.5761730081,35.6529938353,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,1,0,8,89.4416268263,45.1559090197,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,2,0,6,153.430639166,63.8586272761,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,3,0,7,54.8786082924,108.829641164,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,4,0,10,74.650533798,32.0670156014,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,5,0,6,123.077258588,57.12882559,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,6,0,10,74.0182569658,33.634273531,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,7,0,8,88.1986767624,53.0883497673,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,8,0,7,124.96642823,30.760015355,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,9,0,8,112.157934793,33.9074260738,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,0,1,8,93.7869627254,51.5029190923,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,1,1,10,76.1321635913,29.7767348228,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,2,1,3,230.410715544,121.308866229,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,3,1,5,182.44179076,49.8132057214,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,4,1,10,90.0501331889,34.1985617378,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,5,1,4,231.755732805,40.582689461,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,6,1,7,95.9930802358,57.059452554,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,7,1,7,87.9801022643,70.9823494543,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,8,1,7,97.3196025705,82.9526496653,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,9,1,8,92.6257675753,41.7677111729,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,0,2,7,129.259353801,40.3855898524,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,1,2,8,96.5566717622,37.6655038177,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,2,2,9,91.5836323887,31.0356170488,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,3,2,8,78.8506521907,56.8211555268,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,4,2,6,94.5602023225,80.6453091308,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,5,2,8,88.3432905724,63.0824309721,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,6,2,7,111.80232145,41.6993114673,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,7,2,9,72.4149840479,74.3851424725,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,8,2,9,116.495597931,37.8018366149,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,9,2,5,158.962532631,69.1088281833,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,0,3,9,91.0153771676,43.6474328648,741.605127626,413.07141602
10,10,100.0,55.5555555556,0.01,0.018,1,3,4,171.933818484,113.020242472,741.605127626,413.07141602
