dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,100.0,0.01,0.01,0,0,5,97.4237720002,178.264787211,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,1,0,5,89.7854571918,146.645631061,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,2,0,4,238.261227226,51.7206962015,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,3,0,6,80.2929565277,127.008173499,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,4,0,7,52.7178854074,106.03415387,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,5,0,6,78.9125051982,165.359997383,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,6,0,7,111.01619298,53.8957435329,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,7,0,7,70.3727517432,92.939490403,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,8,0,4,180.299197621,95.0469058104,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,9,0,3,393.697167381,65.2048515634,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,0,1,2,475.00513154,210.601466983,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,1,1,5,108.258628675,126.077566533,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,2,1,6,91.3682847502,101.01262497,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,3,1,6,95.6440473803,151.311706527,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,4,1,6,98.8403730685,112.077905091,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,5,1,8,138.422426231,26.5539455409,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,6,1,7,76.9918650086,88.6061691143,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,7,1,4,55.014192772,219.793281299,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,8,1,9,36.955444533,93.7994479397,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,9,1,4,282.961976111,56.8932726862,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,0,2,6,116.521938659,69.5184517448,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,1,2,6,87.6302601618,99.4481076296,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,2,2,2,365.23808784,297.493781696,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,3,2,7,78.7780664454,116.312133159,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,4,2,5,54.5854951696,168.270348272,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,5,2,5,129.548181305,113.18566555,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,6,2,6,74.2827312651,147.298494859,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,7,2,7,107.930563833,99.1260568783,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,8,2,5,74.9304106401,212.639197785,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,9,2,6,69.9884903743,194.180421274,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,0,3,7,86.3222684079,75.2552725332,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,1,3,6,96.1707858038,94.2031132615,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,2,3,6,134.902569245,75.2599071783,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,3,3,5,157.762559555,113.295872649,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,4,3,9,77.1342338269,48.5171782117,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,5,3,5,117.581239261,119.594864972,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,6,3,5,109.310692554,155.046020306,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,7,3,6,64.0482269055,125.589405339,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,8,3,7,99.0500398917,98.5608225752,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,9,3,4,178.64967478,105.975726117,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,0,4,7,94.7033895968,92.4889822217,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,1,4,6,81.7991052652,104.033010017,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,2,4,7,110.515757528,46.2319033877,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,3,4,9,78.5306644682,54.3791224111,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,4,4,5,181.410339662,53.0356534058,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,5,4,7,86.0369871253,73.8904304339,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,6,4,7,56.8561114412,118.093125653,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,7,4,5,88.1345304209,141.829629603,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,8,4,4,29.0357118826,257.710462585,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,9,4,8,60.8982794148,81.2766463185,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,0,5,6,113.135439696,116.569495777,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,1,5,6,96.0152090283,103.199125787,600.992971678,622.763591971
10,10,100.0,100.0,0.01,0.01,2,5,3,391.529644703,76.7081679606,600.992971678,622.763591971
