dim_col,dim_row,round,drone_speed,sec_Buf,sec_Dur,lam_Buf,lam_Dur,random,col,row,time,event_id,mssd_evnts
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,0,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,0,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,0,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,0,1531282042.83,3,2
3,0,1531282058.23,3,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,0,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,0,1531281411.28,1,1
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,0,1531281375.04,1,3
6,0,1531281391.03,1,3
6,0,1531281404.83,1,3
6,0,1531281418.62,1,3
6,0,1531281983.21,4,3
6,0,1531281999.33,4,3
6,0,1531282011.52,4,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,0,1531281355.32,2,2
7,0,1531281368.7,2,2
7,0,1531281382.89,2,2
7,0,1531281978.48,4,2
7,0,1531281991.15,4,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,0,1531281634.35,3,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,0,1531281968.11,3,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,1,1531281170.86,1,4
0,1,1531281185.75,1,4
0,1,1531281198.94,1,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,1,0,0,7,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,1,1531282072.33,2,1
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,1,1531282036.79,3,2
3,1,1531282050.48,3,2
3,1,1531282066.39,3,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,1,1531281281.31,1,2
4,1,1531281920.1,3,2
4,1,1531282032.05,4,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,1,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,1,1531281397.08,2,6
6,1,1531281424.46,2,6
6,1,1531281438.84,2,6
6,1,1531281486.69,2,6
6,1,1531281932.28,6,6
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,1,1531281361.05,1,2
7,1,1531281430.7,1,2
7,1,1531281492.93,1,2
7,1,1531281532.29,1,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,1,1531281344.94,1,3
8,1,1531281539.03,1,3
8,1,1531281941.43,3,3
8,1,1531281953.21,3,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,1,1531281544.56,2,2
9,1,1531281559.15,2,2
9,1,1531281946.77,4,2
9,1,1531281962.16,4,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,2,1531281129.1,1,4
0,2,1531281206.89,2,4
0,2,1531282090.76,7,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,2,1531281212.93,1,3
1,2,1531282085.53,5,3
1,2,1531282099.02,5,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,2,1531281217.17,1,2
2,2,1531281251.79,1,2
2,2,1531282078.57,4,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,2,0,0,4,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,2,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,2,1531281909.33,2,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,2,1531281445.09,3,4
6,2,1531281482.55,3,4
6,2,1531281517.89,3,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,2,1531281498.66,5,6
7,2,1531281513.06,5,6
7,2,1531281526.05,5,6
7,2,1531281688.51,5,6
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,2,1531281340.61,2,2
8,2,1531281657.41,3,2
8,2,1531281682.37,3,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,2,1531281563.99,2,1
9,2,1531281651.87,2,1
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,3,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,3,0,0,2,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,3,1531281246.05,1,3
2,3,1531281260.15,1,3
2,3,1531281795.93,3,3
2,3,1531281809.33,3,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,3,1531281227.83,1,3
3,3,1531281241.53,1,3
3,3,1531281265.9,1,3
3,3,1531281791.4,3,3
3,3,1531281815.38,3,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,3,1531281820.71,4,7
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,3,1531281299.63,1,2
5,3,1531281765.23,3,2
5,3,1531281887.15,3,2
5,3,1531281903.29,3,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,3,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,3,1531281694.55,3,5
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,3,1531281336.29,2,4
8,3,1531281574.35,3,4
8,3,1531281700.59,4,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,3,1531281568.82,2,2
9,3,1531281706.13,2,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,4,1531281138.26,1,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,4,1531281858.58,4,5
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,4,1531281801.67,4,3
2,4,1531281853.33,4,3
2,4,1531281865.42,4,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,4,1531281832.69,4,5
3,4,1531281848.8,4,5
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,4,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,4,1531281760.39,5,5
5,4,1531281773.08,5,5
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,4,1531281453.95,3,5
6,4,1531281470.07,3,5
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,4,1531281587.04,2,3
7,4,1531281722.22,3,3
7,4,1531281737.42,3,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,4,1531281331.76,2,4
8,4,1531281580.8,3,4
8,4,1531281594.69,3,4
8,4,1531281616.84,3,4
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,4,1531281712.06,3,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,5,0,0,4,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,5,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,5,0,0,7,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,5,0,0,1,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,5,0,0,2,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,5,1531281310.4,2,2
5,5,1531281754.65,3,2
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,5,1531281749.61,3,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,5,0,0,8,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,5,1531281326.01,1,3
8,5,1531281611.0,2,3
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,5,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,6,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,6,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,6,0,0,2,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,6,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,4,6,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,5,6,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,6,6,0,0,4,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,7,6,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,8,6,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,9,6,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,0,7,0,0,6,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,1,7,0,0,3,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,2,7,0,0,5,
10,10,974.592770203,10,100.0,166.666666667,0.01,0.006,0,3,7,0,0,3,
