dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,45.4545454545,0.01,0.022,0,0,8,96.247111786,40.8420659017,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,1,0,10,52.4032046809,52.4947047708,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,2,0,9,76.2293975162,41.8084942212,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,3,0,8,104.887057663,28.6535873083,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,4,0,9,72.7364132447,45.5533451436,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,5,0,11,53.2102198907,42.6096739475,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,6,0,7,58.2728095238,95.9152167302,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,7,0,6,166.926763426,21.5187463825,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,8,0,8,85.6366868868,47.0908139946,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,9,0,7,144.0683899,29.3201984903,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,0,1,9,93.1910503605,52.9944932195,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,1,1,8,105.598150723,32.8581598965,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,2,1,7,121.05016932,32.7099351817,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,3,1,10,81.9917086,34.5250930229,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,4,1,8,82.0651586407,49.7539980382,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,5,1,10,53.7606880823,54.3477700745,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,6,1,10,99.8123147563,21.5887845384,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,7,1,8,96.0951972849,49.8976063126,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,8,1,4,214.002688614,60.0582420063,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,9,1,9,104.632132256,31.6501793918,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,0,2,8,112.783834236,28.6655314872,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,1,2,8,97.7767467881,42.6150299869,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,2,2,7,121.031462582,37.8728064593,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,3,2,10,76.5589296226,29.5485445617,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,4,2,10,80.7080958057,43.2115687343,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,5,2,8,129.966062284,37.4738628647,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,6,2,4,225.846516996,68.1819202403,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,7,2,6,142.201127209,43.4641895601,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,8,2,8,92.3838611966,44.4007575107,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,9,2,7,101.696118581,48.0117861717,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,0,3,6,170.137506261,35.938192553,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,1,3,9,54.9225739716,61.7736298377,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,2,3,11,63.7358840268,48.6178887821,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,3,3,8,69.2569297813,65.2273459831,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,4,3,7,134.697728063,37.3397388654,796.631950181,348.706217446
10,10,100.0,45.4545454545,0.01,0.022,5,3,8,98.3705716053,42.9212344893,796.631950181,348.706217446
