dim_column,dim_row,buffer_seconds,duration_seconds,buffer_lambda,duration_lambda,column,row,max_id,average_buffer_time,average_duration_time,total_board_avg_buf,total_board_avg_dur
10,10,100.0,166.666666667,0.01,0.006,0,0,5,104.515967695,141.667474099,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,1,0,6,52.8043216597,138.174930916,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,2,0,5,79.4011231196,257.081484268,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,3,0,4,197.041854275,220.881926493,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,4,0,6,69.6452634686,110.621732855,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,5,0,5,44.4017790858,192.355566005,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,6,0,4,93.9073345596,234.743124451,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,7,0,5,107.971083386,108.647925982,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,8,0,4,128.660615082,145.367248134,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,9,0,3,112.383560755,253.358795807,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,0,1,4,138.793602284,125.651202961,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,1,1,5,40.9381851462,188.923780202,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,2,1,5,77.4713789701,132.428225505,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,3,1,7,84.5259357713,123.552074489,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,4,1,5,71.3921536428,142.401587382,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,5,1,4,129.739423328,138.93472923,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,6,1,5,93.0788567498,127.831705405,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,7,1,4,203.623449965,119.241488411,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,8,1,5,137.900424374,79.0018800282,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,9,1,6,51.0872236461,168.828106394,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,0,2,5,157.81654768,86.0680518121,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,1,2,5,86.1642769525,175.926405473,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,2,2,5,44.6552866431,173.526090757,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,3,2,5,84.3090081979,141.454334651,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,4,2,4,160.372825278,170.055074223,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,5,2,2,197.173986781,476.485300724,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,6,2,4,157.435856542,206.865070968,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,7,2,4,59.1303266603,250.140019641,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,8,2,5,99.3125238008,121.140472397,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,9,2,7,80.7105737029,85.1505350384,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,0,3,3,308.136691526,57.7856633078,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,1,3,6,78.8436029929,96.4397477718,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,2,3,4,72.6813424378,201.832076958,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,3,3,4,159.041047702,167.268159403,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,4,3,2,104.687030784,585.846287389,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,5,3,3,69.5160220197,334.109690084,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,6,3,3,105.105736088,255.567365195,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,7,3,3,102.795351828,318.076397693,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,8,3,4,56.0979955313,246.275051169,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,9,3,5,96.0161710419,144.625759914,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,0,4,5,156.193638595,86.3785244256,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,1,4,7,91.0724567942,61.5531106051,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,2,4,4,57.0805525072,242.789211593,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,3,4,5,58.3993617498,182.555756709,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,4,4,6,144.345304587,98.3134111369,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,5,4,4,107.834482194,187.667530503,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,6,4,2,99.5030666705,452.258589187,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,7,4,4,91.8616361339,177.769750305,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,8,4,5,69.734318936,140.207873295,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,9,4,5,96.431130848,117.016836782,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,0,5,4,84.5648221464,179.339860783,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,1,5,3,206.439756924,250.552223875,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,2,5,5,67.6137330061,194.093813649,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,3,5,4,105.276819581,170.526629027,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,4,5,6,58.8843016745,155.902914818,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,5,5,3,265.781153905,177.557957175,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,6,5,7,51.3799270827,109.129570183,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,7,5,7,71.3698667846,81.808479075,453.41565436,770.259889721
10,10,100.0,166.666666667,0.01,0.006,8,5,6,60.9519757145,172.558817937,453.41565436,770.259889721
