dim_col,dim_row,round,drone_speed,sec_Buf,sec_Dur,lam_Buf,lam_Dur,random,col,row,time,event_id,mssd_evnts
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,0,0,0,4,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,0,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,0,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,0,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,0,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,0,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,0,0,0,5,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,0,1531248471.05,9,9
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,0,0,0,5,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,0,0,0,10,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,1,1531247743.69,1,5
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,1,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,1,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,1,1531248289.71,3,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,1,0,0,11,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,1,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,1,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,1,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,1,0,0,5,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,1,1531247700.0,1,6
9,1,1531248569.54,7,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,2,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,2,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,2,1531248269.06,6,9
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,2,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,2,1531248363.71,3,3
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,2,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,2,1531248456.47,8,8
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,2,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,2,1531248548.18,4,3
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,2,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,3,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,3,0,0,14,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,3,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,3,0,0,11,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,3,0,0,10,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,3,0,0,11,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,3,1531248452.34,10,10
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,3,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,3,1531247803.97,1,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,3,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,4,0,0,3,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,4,1531247853.4,2,7
1,4,1531248205.94,4,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,4,1531247857.53,3,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,4,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,4,1531247866.39,4,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,4,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,4,1531248448.02,4,5
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,4,0,0,4,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,4,0,0,5,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,4,1531248583.94,10,9
9,4,1531247888.93,3,9
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,5,1531248155.51,9,9
0,5,1531247937.95,6,9
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,5,1531247932.92,3,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,5,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,5,1531247923.36,3,8
3,5,1531248308.03,5,8
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,5,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,5,1531248401.89,4,5
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,5,1531248443.69,6,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,5,1531248493.82,10,10
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,5,1531248535.19,7,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,5,1531247894.98,4,10
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,6,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,6,1531248215.81,6,10
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,6,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,6,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,6,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,6,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,6,1531248439.37,4,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,6,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,6,0,0,10,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,6,1531247985.98,5,8
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,7,0,0,5,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,7,0,0,11,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,7,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,7,1531248316.9,5,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,7,0,0,10,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,7,1531248011.43,5,9
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,7,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,7,0,0,6,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,7,1531248526.74,13,12
8,7,1531247997.24,6,12
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,7,1531247992.01,3,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,8,1531248041.94,4,8
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,8,1531248225.88,4,5
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,8,1531248052.01,3,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,8,1531248056.63,4,11
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,8,1531248061.37,2,4
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,8,1531248066.0,4,5
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,8,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,8,1531248506.6,8,7
7,8,1531248075.06,5,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,8,1531248522.41,6,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,8,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,0,9,0,0,7,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,1,9,1531248230.92,5,6
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,2,9,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,3,9,0,0,10,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,4,9,0,0,9,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,5,9,0,0,11,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,6,9,0,0,3,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,7,9,0,0,8,
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,8,9,1531248096.71,2,7
10,10,200,10,100.0,33.3333333333,0.01,0.03,0,9,9,0,0,8,
