dim_col,dim_row,round,drone_speed,sec_Buf,sec_Dur,lam_Buf,lam_Dur,random,col,row,time,event_id,mssd_evnts
10,10,200,10,100.0,125.0,0.01,0.008,0,0,0,0,0,4,
10,10,200,10,100.0,125.0,0.01,0.008,0,1,0,1531252877.72,1,5
10,10,200,10,100.0,125.0,0.01,0.008,0,2,0,1531253499.16,4,6
10,10,200,10,100.0,125.0,0.01,0.008,0,3,0,0,0,4,
10,10,200,10,100.0,125.0,0.01,0.008,0,4,0,1531253594.95,6,6
10,10,200,10,100.0,125.0,0.01,0.008,0,5,0,1531252895.94,1,3
5,0,1531253600.7,4,3
10,10,200,10,100.0,125.0,0.01,0.008,0,6,0,1531252900.48,1,5
10,10,200,10,100.0,125.0,0.01,0.008,0,7,0,1531252905.31,1,6
10,10,200,10,100.0,125.0,0.01,0.008,0,8,0,1531253785.17,5,4
10,10,200,10,100.0,125.0,0.01,0.008,0,9,0,1531253792.12,4,3
10,10,200,10,100.0,125.0,0.01,0.008,0,0,1,1531253397.8,3,3
10,10,200,10,100.0,125.0,0.01,0.008,0,1,1,1531252961.49,1,2
1,1,1531253414.91,3,2
10,10,200,10,100.0,125.0,0.01,0.008,0,2,1,1531252956.23,1,1
2,1,1531253494.84,2,1
10,10,200,10,100.0,125.0,0.01,0.008,0,3,1,1531252951.61,1,4
10,10,200,10,100.0,125.0,0.01,0.008,0,4,1,1531252946.88,1,4
4,1,1531253590.62,4,4
10,10,200,10,100.0,125.0,0.01,0.008,0,5,1,1531252941.84,1,2
5,1,1531253606.74,3,2
10,10,200,10,100.0,125.0,0.01,0.008,0,6,1,0,0,5,
10,10,200,10,100.0,125.0,0.01,0.008,0,7,1,0,0,5,
10,10,200,10,100.0,125.0,0.01,0.008,0,8,1,1531252927.45,1,6
10,10,200,10,100.0,125.0,0.01,0.008,0,9,1,1531252921.82,1,2
9,1,1531253797.88,3,2
10,10,200,10,100.0,125.0,0.01,0.008,0,0,2,1531252972.76,2,5
0,2,1531253393.46,4,5
10,10,200,10,100.0,125.0,0.01,0.008,0,1,2,1531253419.94,2,2
10,10,200,10,100.0,125.0,0.01,0.008,0,2,2,0,0,4,
10,10,200,10,100.0,125.0,0.01,0.008,0,3,2,1531252987.86,1,4
3,2,1531253515.68,5,4
10,10,200,10,100.0,125.0,0.01,0.008,0,4,2,1531253586.29,5,6
10,10,200,10,100.0,125.0,0.01,0.008,0,5,2,0,0,5,
10,10,200,10,100.0,125.0,0.01,0.008,0,6,2,1531253002.56,1,6
10,10,200,10,100.0,125.0,0.01,0.008,0,7,2,1531253707.34,2,1
10,10,200,10,100.0,125.0,0.01,0.008,0,8,2,1531253776.51,3,2
10,10,200,10,100.0,125.0,0.01,0.008,0,9,2,0,0,3,
10,10,200,10,100.0,125.0,0.01,0.008,0,0,3,1531253068.59,3,6
10,10,200,10,100.0,125.0,0.01,0.008,0,1,3,0,0,5,
10,10,200,10,100.0,125.0,0.01,0.008,0,2,3,0,0,4,
10,10,200,10,100.0,125.0,0.01,0.008,0,3,3,1531253053.7,1,4
10,10,200,10,100.0,125.0,0.01,0.008,0,4,3,1531253048.96,3,5
4,3,1531253581.95,6,5
10,10,200,10,100.0,125.0,0.01,0.008,0,5,3,1531253044.03,1,2
5,3,1531253616.11,3,2
10,10,200,10,100.0,125.0,0.01,0.008,0,6,3,1531253039.3,1,4
10,10,200,10,100.0,125.0,0.01,0.008,0,7,3,0,0,4,
10,10,200,10,100.0,125.0,0.01,0.008,0,8,3,0,0,4,
10,10,200,10,100.0,125.0,0.01,0.008,0,9,3,1531253024.2,1,0
9,3,1531253807.74,2,0
10,10,200,10,100.0,125.0,0.01,0.008,0,0,4,1531253074.83,1,2
0,4,1531253384.9,3,2
10,10,200,10,100.0,125.0,0.01,0.008,0,1,4,1531253080.77,1,2
1,4,1531253429.5,1,2
10,10,200,10,100.0,125.0,0.01,0.008,0,2,4,1531253085.2,2,3
10,10,200,10,100.0,125.0,0.01,0.008,0,3,4,1531253090.03,1,2
10,10,200,10,100.0,125.0,0.01,0.008,0,4,4,1531253094.96,1,3
10,10,200,10,100.0,125.0,0.01,0.008,0,5,4,1531253099.59,2,3
5,4,1531253620.64,4,3
10,10,200,10,100.0,125.0,0.01,0.008,0,6,4,1531253104.11,1,0
6,4,1531253673.52,2,0
10,10,200,10,100.0,125.0,0.01,0.008,0,7,4,1531253716.51,1,1
10,10,200,10,100.0,125.0,0.01,0.008,0,8,4,1531253113.28,4,8
10,10,200,10,100.0,125.0,0.01,0.008,0,9,4,0,0,7,
